"","ENSG00000007306.15","ENSG00000016490.16","ENSG00000016602.9","ENSG00000073756.12","ENSG00000088340.17","ENSG00000091138.13","ENSG00000102878.17","ENSG00000103569.10","ENSG00000115386.6","ENSG00000122862.5","ENSG00000125538.12","ENSG00000132465.12","ENSG00000137634.10","ENSG00000140274.14","ENSG00000140279.13","ENSG00000143546.10","ENSG00000144820.8","ENSG00000149968.12","ENSG00000162747.12","ENSG00000162896.6","ENSG00000163735.7","ENSG00000166432.15","ENSG00000166670.10","ENSG00000169245.6","ENSG00000169429.11","ENSG00000171049.9","ENSG00000171051.9","ENSG00000172023.8","ENSG00000174992.8","ENSG00000179914.5","ENSG00000196611.5","ENSG00000198488.10","ENSG00000198788.9","ENSG00000204681.11","ENSG00000211592.8","ENSG00000211598.2","ENSG00000211666.2","ENSG00000211679.2","ENSG00000211890.4","ENSG00000211895.5","ENSG00000211899.10","ENSG00000211949.3","ENSG00000214021.16","ENSG00000224650.2","ENSG00000239951.1","ENSG00000243466.1","ENSG00000245532.9","ENSG00000251562.8","ENSG00000262406.3","ENSG00000275395.6"
"TCGA-DM-A28F",14.538204761845,11.3408822796724,5.39364163200224,6.12869043737514,11.0956760263147,10.4226811589826,8.83700119212679,4.36561252667618,5.58461693146514,8.33976601545552,8.79225397189319,12.6899165433835,11.7828936911331,9.55324060627619,12.8758073963811,4.88085097592916,7.33035556934922,8.64924516435515,4.41939780510211,10.4610692986037,5.95567544677255,6.59260630280665,5.28009199910356,8.9885464866508,8.93277482087655,4.00606749996681,5.28572338820153,4.09916272563765,5.35414084655608,5.49504186175791,8.11838265471266,6.71581501888057,10.5456519938095,6.1797352688306,15.0620251638299,9.08018544326496,9.68245327982928,10.6846101951186,14.2575123729656,14.6048024809005,12.5124846187511,9.4203320273334,8.81409039705516,7.87428130349878,10.4486536248072,9.41138390839935,13.0641907089153,13.1091798241054,8.59413749751038,11.1678809276406
"TCGA-NH-A6GC",6.36048404802678,6.69682760572093,4.46293578291814,6.35438183950727,10.9824444980337,4.39385997634649,11.7587166801078,4.65796855351616,4.49314496965314,8.73431430996785,5.83162797163106,9.65994939749725,9.97203131370776,7.30436251164201,9.48078204731873,4.31789103500818,6.20727451389498,4.88449987619463,3.87509561458515,16.258716672236,4.19830982907188,8.99333512663721,4.4041940181047,5.52386617328616,6.67222205127993,3.86541549201645,5.86879951971115,3.5131312650495,4.95766963003177,12.3343900647083,5.94359443776743,13.3303683815076,17.3560912077091,10.8450518011221,16.7120753341031,11.6221966851233,10.9383196595129,11.0821542691877,12.2017039035126,14.6303611780394,9.73449626266967,10.4675120271515,10.0327681709252,9.35468247963774,12.2907316127816,12.0433244276188,13.8987658798493,13.0937799520918,8.69814285369788,18.6221560933796
"TCGA-D5-6922",10.9516178128836,6.93096356715962,5.38245969558334,6.94781917880206,8.23645804893482,10.9486412761143,8.60574853348366,7.19043907048025,4.45640893637636,9.77359389219262,8.32880947428044,8.28431943791103,11.2121662127548,6.42806190352342,9.37264606331419,6.53333998112394,3.99288880934766,7.34429654759334,6.64006817585263,14.6602459899542,4.71750222649442,6.45733548275617,4.42558085993142,10.3676765282171,9.47346330947991,5.86963810573641,7.62918818851885,4.05444186442442,4.94516158866864,5.67419328373851,7.81357031045704,5.84776834959799,10.6471336252959,8.11130111218444,12.7244541823069,9.90771648725676,7.03179805803766,8.47799503990003,8.69500491599088,11.5382160725765,9.33198595381238,8.18776231833485,9.03833030246981,6.54663210470264,9.52521011737681,9.02032444186065,12.0467042629387,11.8389229754923,9.62833901168971,10.4621261802396
"TCGA-G4-6323",10.2009279735768,15.4842419434965,4.77166701125792,8.00441978239664,8.1747645743634,6.5705500953544,8.95159823246671,4.03894921300535,5.29259267104261,10.4643458978481,6.32172068887527,14.6656620367988,12.1782674584224,11.6750303176732,14.2898634724774,5.36384283404304,7.20200489031505,4.93206766740866,4.05340994617114,17.7568475236539,4.07056686441159,8.13124609258603,5.3916025012377,7.62720498053995,8.48892185892163,3.86182453655945,5.07756188821077,3.47596102506005,8.65696906261631,11.2091394439375,6.50504940879753,9.05982421098225,14.4270659574361,9.80912412734681,16.5326123398956,12.167439705061,10.6449217570001,11.1153654100894,16.0297212845,16.9149723328464,14.9698060985484,10.4446912695845,9.98926916595692,10.0647845438732,11.7091824709682,10.801409935092,13.125448144731,12.4828024390204,7.21686690094471,15.6035318131935
"TCGA-A6-6651",9.40573482139734,5.34226411989389,3.18559889108541,7.64881943510992,7.22805967985678,9.85555427410764,6.59105125598554,8.59000901106939,4.27532034069626,11.7636230749991,7.179976166397,13.0467545215468,7.2661462395827,4.03306313511975,6.07241749670644,8.35297288592301,4.00727969054349,10.1070837091489,6.10617787302421,6.31590676354558,6.88698322834207,7.08638802241824,6.85848357146291,8.58753193798284,8.69916096806345,6.57288402479697,9.04960282733104,3.89191527912964,4.10956311424188,4.72001771065843,9.60283281637916,4.0148497537518,5.92644584473306,9.37887647782873,17.9040907871902,13.6051697750816,11.9710588362351,12.7187592901643,12.9847600167055,17.3103506366469,13.5012165167216,11.5341128383773,8.08441118776441,10.3779001081182,12.9810232792128,12.7784895123814,11.5293150197185,10.5601409216804,11.4738856557308,8.81511249297562
"TCGA-D5-5540",5.77314036605706,5.68945079885682,3.44765289467489,9.6394424570609,9.40236537496529,5.94164366259012,8.68919139544385,6.7083845500359,5.50336208322363,10.415712515865,9.85247034842108,7.58199418475334,4.71218223038008,4.07557650757113,4.63240958598805,7.49122762159584,6.03353584809621,11.0842537776871,5.44175300185842,6.09213689662779,10.0393413579987,5.15941365988938,8.05463435649508,11.0825497434031,13.4522367493191,5.38763781416516,7.15319716805098,3.87198088919078,5.04026057912857,4.23103641237034,11.7571069543579,3.41974714341941,7.49778385515549,8.27731604698992,8.59260398265807,5.10348911091582,4.67193099381297,4.84635888378337,6.63820888752284,6.90364553244932,6.59848233724539,4.45932649172685,8.77388999061027,4.29216138211062,5.67759210663338,4.5504741403604,11.4248781228502,10.606585948695,10.5694527877933,6.25185468248121
"TCGA-CM-6161",11.3569029878813,10.0904298551192,7.36259655244175,8.08110276518428,10.0779352535353,11.2279845437482,7.88955512097926,6.55860213282811,6.94230082261482,9.96381392925454,8.76227605473187,12.0347701241495,8.39448484652265,7.96273137645482,11.4270342587106,6.48660112369283,9.13501550559034,8.71549006988756,6.60632690204258,13.2465894607946,4.98385762407012,6.2213814435953,5.69845563139312,7.78757337251089,8.58480861886502,5.09534172723176,6.93776910510983,4.78857948903263,5.83888874210095,10.0443894826018,8.57156071327424,6.79764531481781,11.6041779320812,7.22162750215738,14.1899862388657,9.37013674666854,8.28848801672483,10.5501713966695,4.75682545525137,5.64344754581632,13.1885831802622,11.8858890176829,9.40306112913346,7.41178305244774,10.2460736095537,10.00160747446,11.6353454668064,11.4067819478529,10.8705359363831,11.7213411809793
"TCGA-AY-6386",13.2274361153966,14.3986832914606,5.30034394894894,9.22654832389799,8.52157727632516,9.41638992524594,6.69488023449673,7.70789859017008,5.29144251554557,10.89634137796,10.4766110230961,13.6565577057398,6.6880292749249,12.2766548448398,14.056929211234,7.80061337671418,5.67152550127291,8.0082891723477,5.59753132206588,17.9856155839811,10.1153699380749,4.89931795026118,6.92055035532973,8.07719273516671,13.2765772725351,6.93347327602864,7.78256942210633,4.56847903703032,7.11458524831558,8.02378882015266,8.086470413203,9.21569783841847,15.6390213672284,6.78796791312381,15.2774469165393,11.6323179899499,11.209728854836,11.7509589233562,15.2642083270804,15.7765679808813,13.2286322148569,10.3141578923929,6.78305091420138,8.29912621307256,11.196385918754,10.4336848329242,11.3513939479752,10.1235021276772,11.1558719275891,16.0401985816591
"TCGA-D5-6931",12.6219151687472,15.0692828235241,10.1266947903258,8.14303899948694,9.60637004918244,12.6958250904392,7.862325652016,6.86999116980448,12.4527948051694,10.2106546342022,8.82368235913959,14.2986595276384,10.2457797253677,8.02512423781674,11.5673922163038,6.26943652783615,9.58409447478442,10.1093738030891,6.56111251393339,16.4749387881346,7.08025613909536,6.5460675373738,7.42689092846641,8.97234198612973,11.0195703676088,5.5229389952538,7.44764127195481,9.98204369694117,10.6389633683127,11.8733163574773,11.2065956349745,10.0171709107513,15.152139101647,9.10591202676813,16.555002026362,11.9818363487635,11.5331488997884,12.2560028892401,16.0980021112377,16.2906226852985,14.4274838094867,11.5441596655823,8.81417329960206,10.6272745182561,12.3123211021931,11.6956074223603,12.7822663801508,11.2529845934513,11.8619224444571,15.3990599617724
"TCGA-NH-A8F7",9.74665143843399,8.25719038793636,4.7077637517348,7.6236728427192,5.34184175606101,13.8623140685469,7.79720361256351,6.12043416134829,8.28189405314972,8.24775937246645,9.0809109940352,5.1528191176699,7.22151477417145,4.32650087860856,6.10080120715944,6.21280795397106,5.40423921890305,8.08325536046862,5.90207947453168,7.51629200564511,7.10593838328424,8.44952353975875,5.62868964817152,5.55430428111872,9.01029297039338,5.1725872876643,6.25332082504846,6.72924512812637,4.45303617422774,4.70261957547325,8.17008997975535,4.92207376872905,8.34420516089546,6.99254195307318,8.50364087265423,5.4234017488925,4.60490620924926,6.27541198590525,6.01495215604016,7.4390189787611,5.79403889324762,4.96163594308662,9.66152133450907,4.10420746599929,5.12425404847369,5.30040205880103,12.7258411875257,13.2444999104728,6.76955941566208,11.2806615428232
"TCGA-CA-5796",15.9152755554778,16.0700073751439,13.4722746539426,8.31937111238306,5.46499428568071,13.7783817563089,5.99049205597266,4.59500571060832,8.4502010009994,10.0023646050878,10.5659558225424,15.9868687229945,12.1485798349082,14.2184017701334,16.3220057380327,4.84375985049565,8.93384070916493,7.58585443700658,4.75908794373908,18.8545824762326,5.18220732029016,5.93859249011233,6.24994093993089,7.26367528320893,7.8608821028502,4.21141095583718,5.48292692693807,5.86716717981938,9.93018614299749,15.8269477042575,7.67720079422301,12.6484922898816,18.6693224847218,7.1295783143859,17.116647750007,13.7376244790456,11.3863432995432,12.4551813727013,15.780320249328,17.580252010884,13.6661570188272,11.4689175427811,6.1656076307184,8.9372528657285,13.0260025457562,12.2259971108775,9.57282681363911,8.91441221380725,10.6581643063729,17.8918194646568
"TCGA-DM-A0X9",11.1674396802338,11.5960182531529,5.95685607671312,5.56602397319455,8.36369163126446,9.95822088872251,7.38840878717464,4.8491617459795,15.4180029683295,9.60307276373613,6.65131370639962,11.2418142859489,9.39894504041935,5.96297014994143,9.34597630373384,5.84202113836248,9.46333072246565,7.44316217784852,5.10744491502003,11.7327073489952,5.52803921127508,5.87116483803458,6.06231421538946,9.0734822092167,7.81192018835629,4.48628429968632,6.41261079043627,11.3352407224552,7.98317055712432,8.38305484822682,7.56821823583371,8.09403937462292,14.0823184698143,10.0855046083919,15.0011522656274,12.1233481538433,8.52481135357392,9.94939454448343,10.7836499155385,12.8816833918676,12.8704053718743,7.73497526956428,8.75801180441374,10.5628396748422,11.3233295227293,8.7458623581603,12.3659796139035,11.8455378731417,8.61810719241143,14.0195369860177
"TCGA-WS-AB45",8.65188485617863,7.41526755108625,5.77187105981974,8.93479190626183,7.7481547255049,8.4223505025426,7.5955692427606,8.26565549384562,11.0363864213728,11.2423691030949,9.83468791311466,11.0513342881107,6.91641048570975,6.76760929249214,8.78747636962795,8.73226995563748,5.87779225852314,10.7493477688569,7.41524388416219,12.1465558984056,9.43221556184062,6.41518958765045,7.09704076371728,8.67756124508735,11.2488511946927,7.34726661612435,8.86040895615109,6.08549974023926,7.07105326784618,7.74014618753695,11.7226362233736,7.30330526660985,14.8312573004598,8.78395507816712,14.5041323894658,10.3043991777347,9.62102379673276,10.3322334709099,11.1397012938435,13.2331129220058,10.5660944142675,9.3177250726648,8.34760573832971,7.92002321442854,10.167459244336,10.0739864039097,12.810264891873,12.1756444965351,10.4330752332209,13.0382841192949
"TCGA-DM-A1D4",9.8134533062732,13.8579909868058,4.24829518773244,5.93010955628052,7.70341708203848,8.56818686404789,10.2145335624349,4.40971102636038,6.36932254265688,8.24957433250575,9.79922815371351,11.0130003279179,9.40887771241445,11.8055613588879,14.6785392544473,5.56311430208888,5.94723088887792,7.9969653247913,4.54147899534349,17.9832283598625,5.35521487449987,6.95526881720428,5.50915485756451,8.65037897868215,8.52289051328618,4.27456347493149,4.68237903066436,4.13073832097395,6.20434819941973,10.6202614315336,7.97514307787178,8.47124621063078,15.6987087191003,8.65753246992693,12.4767142472248,7.05465012788486,6.15481304059312,9.13164437802172,11.6148940334949,12.7014869868638,9.38396044420431,6.68396189500827,9.4888132412803,5.58366534954119,8.38027166196806,6.74175311891386,14.23436660637,13.1469964853416,8.80980658560907,16.5755162481711
"TCGA-AA-3502",7.66198582543863,14.775842419735,4.93342187225966,8.19352991156975,10.2655514611594,7.23864338586943,8.91811104398776,4.03415307564492,14.2928332004185,9.86046319306953,9.80684007777439,14.5224178106846,11.944807163108,6.9275267435828,9.55316981983468,4.27338803600455,4.85165576314448,6.50264680500096,4.59002453782721,14.1520501539537,4.76868402617682,7.32374362066677,4.59236661645087,8.41695445937357,8.11473785686365,3.42057986389936,6.35634064676043,10.9946344089362,5.25745308334435,9.17052900884143,7.36679590956244,11.9665001499317,17.5177195178744,9.70683734503673,16.5648146441185,11.1519574161987,10.9189813867232,10.6173898851522,15.5201023679533,14.5479243407482,13.126267585773,10.4217592955986,9.39955138322571,8.14185049844677,10.9241454824911,10.4815446106219,12.4592312345433,13.3591578860466,10.1085697252787,16.9958215759055
"TCGA-A6-3809",8.84698420940892,9.74216405131579,6.03941686080389,11.9524553423649,5.327673677573,5.75384415191323,6.11892867731012,9.74811900231607,6.74686212313837,12.1930202405122,12.1717339046309,12.181172981904,6.07709513309134,4.08966020854088,9.42350726979855,7.80778587290699,5.46429230379229,12.6400605677522,8.98219013380525,15.7659637675884,12.6903128444795,7.86371564111886,8.17307527693105,12.0740995366212,14.3114984832888,8.4112489362672,8.13567906188428,3.20830128506033,7.00715738508987,7.00810456230743,13.4512245588514,5.09164447933752,15.395551726978,11.5901732865429,14.9276211184432,7.50532684667169,7.45479024021641,9.54651130683382,8.0811587850261,10.8300232846997,8.83254075273939,6.64164842273403,10.3884656438495,5.59486098376901,7.00170806980544,8.66874721797935,19.3497344767071,20.3442794622694,13.1518920081551,8.70953432283662
"TCGA-4N-A93T",12.3487878286209,8.7415101688378,6.15955151500485,6.88709761807832,9.76116404145626,11.6912223241893,9.42823655431602,5.58009947820389,9.42880102987779,9.13988947352481,7.7801180007634,11.9571404689981,9.81963492028938,9.54817530189852,12.1097002479393,5.80327500748514,6.25461421801441,8.23706756205362,5.43006607692834,16.1148809806463,6.22575853064659,6.57076959854291,5.78935998788948,7.55241073763706,8.811715683928,4.62729620282525,5.95309978939564,6.90014715412538,6.67985798491744,7.57767014708888,8.80089840514888,6.06432247631279,12.5109747053458,10.2223013206103,14.7587020143774,9.46230888534709,9.00321535656412,9.61270957584335,13.0646863867159,14.0527095317183,11.2029523654671,8.90373023186877,9.24104656322273,7.48627087767843,10.186956977168,9.85141047502562,14.0199854985456,13.0930792034924,8.51039079983475,12.5785744763122
"TCGA-CK-6748",11.2307018392409,5.30429861755714,4.38221954134248,8.84425538545299,9.68860229851711,10.7885911398085,6.65961098464055,8.41243772195995,5.02494699247313,11.3258791273865,9.8401236387773,8.86310647574564,7.35493592993816,4.98135778605783,7.5232747716376,7.88128254444716,7.13841571410559,11.5356469740926,6.51984499615348,8.41640159053013,9.525916821915,5.94337485337294,8.27468445994057,8.37516800539052,11.9730929879781,6.32617326936338,8.77058929079898,4.0438482112843,5.21846006010045,4.76544789799824,11.6898141034392,4.43095287957537,14.1755117363983,8.73415671849371,11.510685391394,9.00149853920307,6.74367604211748,8.54843056300878,9.39367668404295,12.2306225983638,7.78866685473766,6.18523483501024,6.83345240409891,7.69677816989399,7.47175333348258,6.21679814326388,10.6417470360086,10.3798314168475,11.2732747771289,9.12902901146823
"TCGA-D5-5541",8.97999612399418,5.17650950226912,4.19126760576238,7.80287811998943,10.247813428465,10.2167941568494,7.95223718604268,8.21532857637285,5.09070831885219,10.4926424573434,8.82536653897086,11.654651060735,7.31957333252986,4.50482323755048,6.65497603024133,7.27593406930965,7.66956204385806,9.18168411888271,6.46260564146797,10.6444057599709,7.46577569326625,6.21585237764772,4.99556326320465,10.3731829644782,10.5650595583496,5.49490202887773,6.54125657824297,4.11813087069464,6.64867114727143,4.34059878602945,10.5012088680318,3.94843881660397,6.46502588786478,9.54765501654502,15.9790983595237,10.2309035504539,10.5979548543147,10.8584351129536,10.7125335938837,13.3513652973025,11.4204252752316,10.7270871979007,7.99655904157894,8.96290891018882,10.7632811626209,11.4697992566568,12.7802539133876,11.3419992193733,11.3606505082015,7.01993524279787
"TCGA-A6-5662",5.97383650565306,4.36239773127042,4.80543155149469,4.94703282434446,8.55567023437075,10.2201244601246,7.39925040125756,5.8885081105908,4.49675534040535,8.86935171056898,5.47515060650931,6.60403981521993,4.38561112632971,5.7502612206767,7.99499239669223,5.11210684411996,6.6691202576485,6.35084009534179,4.426698060078,6.47590069041001,4.40225737676144,5.26613340772271,4.97576502200577,6.3141663564974,9.10987769505913,4.07669552571212,5.75532671837703,4.40606706740344,4.20145938285181,4.52094085067876,6.84662604262183,3.75291907380648,7.16035431571531,9.40957096715283,9.44322998856079,6.01848470196993,4.97907233949819,5.2991110627888,6.1045272484498,7.86803429589841,8.92319425194548,4.20054466729098,7.98315867297386,4.16995451349994,5.16459932488685,5.30746435038112,11.8608231233644,11.6640565022999,7.02621961289349,6.96017111625957
"TCGA-CM-5861",8.21092838308791,5.89424699479404,4.45772613491409,11.6773959264683,5.32341718160356,5.87438564697804,6.1433777068321,6.22917557191394,16.698371912666,9.10097239105961,7.79233416610836,6.83566268027411,6.30755165756414,5.36078266835722,10.0313044069322,6.55138533413916,4.05375657381709,8.81739799700671,5.1370472243632,18.3967241825451,7.96846726921004,4.04314690475585,4.53672447815295,9.56529454038675,10.8243644539382,4.83902975835624,5.70194965992247,12.8629142423679,4.59145020550956,6.81292398338153,10.0323318631915,5.41787488275957,17.1644122085291,8.63440909229963,9.57316641575654,5.94939215938771,4.55605395275073,6.19309738534099,6.43695621615729,8.60191723753849,7.70566612573145,5.04782226149892,6.40479647599175,3.89472865115863,5.45712416169553,5.04850056788988,12.0731555059918,10.1398489619954,8.97694202525662,11.4074532950623
"TCGA-CA-6719",11.292852899227,5.72457775934632,5.02849861423996,8.25686882988676,8.08735914296975,10.3510461826732,7.51973997705536,8.06023762618799,6.95893887336602,10.7887122451347,7.54276951038318,10.1280022166932,10.7331915534386,6.46913466589047,9.64084121037015,7.10773067975898,4.64964239070852,9.05503729912019,6.49621535984643,7.4984071714783,6.17351190632989,7.59255496469095,5.19828601648243,9.31929938933654,10.390228696577,5.6651219412788,8.01273159221192,3.85025478872187,4.27250076754712,5.18975123095376,9.03043168048853,4.19158583918272,9.2902028480924,8.12252984898566,15.2827165060998,11.1665498456527,9.98323515266031,10.721490516411,9.82106161572917,11.8014144716127,11.0331634784191,10.7606216325381,8.25948645162222,8.41308594991332,10.6074370644524,9.44155562692259,12.8882247470485,11.5418043956193,11.2318155829985,7.65034529819198
"TCGA-F4-6459",14.8958326254424,6.73810903536456,5.11296124880004,8.11398578236985,10.8067486019847,14.0907991203118,7.42692628547454,6.87537705101421,4.03071495386835,10.1541760681988,8.77247713378406,9.47460006751079,9.76840914487527,7.24697825475478,10.2956436141933,5.77124110715495,6.94861742609175,9.64175423912307,5.4079238106034,8.62763354672827,6.88410057407042,6.45589934638351,7.11006209359261,7.80984388056224,9.28438234658176,4.98140464361365,7.40585979260161,3.36084274644712,5.47246445768717,4.71193097609294,11.570452533705,4.08106724927618,8.67769565261453,8.70968242911577,13.0114607830929,8.83689178069952,8.01172808449688,9.30736684622793,10.5645267002245,11.784371638592,11.1437696334817,8.70515233915961,7.18859981971034,6.36818040753957,9.15099018446702,8.82303930848593,11.219973445374,11.1751510666601,10.5322524788934,9.03669657702271
"TCGA-D5-6927",7.78313075297172,9.25039237255358,4.49219711555038,9.35578177302832,7.6086312139899,5.41989996583306,7.86789387545515,8.64430226433216,12.0360039750785,11.2297032643204,11.1922409735113,10.6944344354734,5.96671350281641,9.1350485211097,11.4384930926466,9.12304774764123,6.50893632821067,12.8599007325549,9.2379457398731,16.5425875798871,9.05883119641991,5.67688403265861,8.30114458362606,10.7419496917076,13.3045343384161,7.41968109334328,9.11112772337623,7.50860221233793,6.91241723137353,9.7850450946112,13.938875967728,4.9595372386219,13.8879354314739,9.38818209329805,14.8281329687783,10.9822175052869,10.0564709196549,9.64904851529038,9.65233138280352,12.6433234263545,13.7275252680784,10.1968984631149,7.7818849976402,7.22712359551443,11.7075608762591,9.33214232814538,13.7679393474123,11.7385701560647,12.1186535716448,14.0474794409949
"TCGA-DM-A0XD",10.9937394934534,4.12933474018822,4.78569731360179,6.40247905944538,9.74992751462021,8.34241043128768,8.71851473472603,6.53552453361596,11.1920952202477,9.0558541177186,6.99004199152991,10.1378736232884,5.45744725112322,11.2684739936262,13.1838771334871,6.8016167773447,7.71514737933436,10.9456022364648,4.86442864611515,16.1600205836143,7.51489810637687,7.02557509577007,10.6003466252753,7.9179967857094,10.0251507102858,4.4150421968767,5.87330861493833,8.0987356504109,4.32441999858402,5.66797648410748,13.0751817395975,4.44070563534205,11.6968205248329,9.88365652216192,14.4322033407491,8.66979626125804,8.85001253233295,8.55958734654018,11.7124637156716,12.5725466822301,10.8202782456809,7.39799990426485,8.63782982342863,6.02347165727775,8.1979873070665,8.72501614998286,13.568194731867,11.8414324157779,11.0303021804443,8.3006039623986
"TCGA-AZ-6598",7.4786464713268,9.15588612003557,5.52646170847539,5.74946551125507,5.46867981293943,3.93816639238214,6.77131546738935,7.15220279678893,18.8427267907491,10.589644129525,6.94105657594825,9.0032490656479,5.1348316865616,3.97027828093416,4.00426184222898,7.64527579906632,6.47956936180838,9.14383272872945,5.38953730492379,9.78584520350326,8.38125981103141,4.65553320920507,5.00541210043408,9.6616553778905,9.00019831420504,5.58139949836607,7.22573727871008,17.5186851745067,4.88520480964239,10.4438381171982,11.2020990384102,9.42740020212039,16.5727784501583,8.43598299339518,12.8234905775884,7.90384159417175,6.39200618350549,8.98406631944542,7.18159533836529,11.2915761104948,9.52063825916466,7.72574452915836,6.28620256945754,5.31229868685459,8.44475791326991,8.07506034603675,10.6170666068085,10.9868788906704,11.9558293028813,16.6489124258932
"TCGA-4T-AA8H",12.592722374706,11.189409698844,9.02299256868034,6.6403065372758,10.5057293715105,11.520323656554,9.0235804350488,5.73915657742422,7.75045212585315,9.28281374734655,8.10244569975815,11.9997597993082,10.3920054834027,9.06961019839965,12.1912100590902,5.87667478774498,6.61454522495581,8.54353963366419,5.27590436656131,16.1258074700203,5.52351145641848,6.83379065384093,6.22374423586777,6.9288766432028,9.10847465359684,4.98963235573894,6.02908029829079,5.71940987861262,9.70147478667874,9.56330559999627,8.89539000784275,8.13495863622297,13.8384179563698,9.44734106923285,14.5845265395571,10.2623537401543,9.5270432210117,10.3666737224812,13.1855330876486,14.0161964652614,11.5169248804649,9.62690701477404,9.64565450141987,8.0629154986414,10.2424772922804,10.2332586630762,13.1500954541013,12.7116111663464,9.02700549800998,14.2433509526857
"TCGA-D5-5537",10.1787428640529,4.40885950587854,3.98692630449676,5.65542141200648,10.7089468831194,8.94699511047472,8.71905054887667,4.70167657273398,4.72657017181014,8.80736667696096,7.42264178335757,10.6730134467893,8.6293356424406,7.72676811692427,11.2278754513965,4.71895752872011,5.92693356504994,4.54742833103604,3.71300916351667,16.7814720486756,4.65145287247932,6.6714400251432,3.37335223762967,6.77589771299733,7.41375309482538,4.18792285146423,5.45865533199633,4.19641586165354,6.22141486308571,5.11258616526758,5.49253262272838,6.2887085506512,10.1004742546644,9.18245884060527,15.7702071760539,11.3496079984819,10.6695139971294,11.8032750464248,12.081409611703,14.0666694130894,11.2867336531482,10.2453670952988,8.84195188816002,11.9203681780816,11.6855300744354,10.1647216334331,11.8083822327614,11.6594587271663,7.75036488587354,14.3816455896292
"TCGA-D5-6532",8.2448113468226,6.02047962811239,4.29554139115537,5.42793165398538,8.37302035624667,10.340837525379,8.2894636877706,5.38705537458878,6.91659471968307,8.41361342335267,6.97536645039212,9.79110437459184,5.22315579054008,6.69039395415809,9.68837865875008,6.08334850331959,6.58410302520434,8.17361251654118,4.79724075806746,16.3491427721174,5.65603767198951,6.28245256378967,4.45806277435238,6.96715329398817,7.82062399362055,4.42714590423496,5.93021494996362,5.39216047185708,3.48677600537117,4.56971409705243,9.23109704052159,3.91393190153878,10.6422320729939,6.99639420491796,15.2788677213266,9.67022171825282,8.76159875877661,10.388815908067,11.1248416211623,14.2838473854258,9.10211643566187,8.90301161699987,7.9093976943964,7.84370450367437,10.6405616629383,10.2027943934621,11.3309348689622,11.0145847083252,8.06340172959056,9.08673990553646
"TCGA-AY-A69D",12.8122899697656,12.352921829857,9.73802367515691,8.41012983107106,8.23150431440178,10.9718531427113,7.99385923339838,5.36328043525062,5.4509512326752,9.07203283064373,8.89622451292497,11.9711098660932,11.1494018439009,7.75800629006686,11.4192741378149,5.60587416631421,5.27774297012841,9.95642740858277,4.89311674656581,13.5710107492751,6.30550583538079,7.32430415317042,7.46207972522651,7.47827478449771,10.0749149156109,4.7174365998276,6.40027289967368,3.61074153255576,7.5937418623349,8.42099982493362,9.9032898387723,10.5234917503393,14.5087456257733,9.46513658283934,14.1152599835562,9.16601114835351,9.08102100316031,9.37803325907696,14.3562360189904,13.6890156271381,11.3084330416032,8.01220499082637,10.959943298034,7.46244010747608,9.75523220878383,9.33624409815138,12.6453294484846,12.5649176723712,9.5651005292758,16.3823764660839
"TCGA-G4-6322",10.6054013388498,13.6494431644574,4.83148751039237,9.03430156762485,10.8898340100909,6.2970411219851,9.7706205754565,4.85769110316711,13.5005947443408,9.55972366315498,13.017507165009,13.1087876315912,9.69714418506423,7.94299992723516,11.4661067320442,5.61344634066949,9.5743941735858,12.1686993345145,4.53382427609999,12.8385948055964,9.48171752046931,8.2051558347574,9.55250216674204,8.64542733406154,11.8917757698322,4.45790266445094,5.4230055315595,8.08115333941453,16.2348429186713,13.246164131289,11.4569758893152,12.3905862387797,18.1551143642098,10.4840201096085,15.9302715154731,10.1330982772499,9.11374061911596,10.5972252239305,13.7469193918449,16.4156094193692,12.0958322498072,10.2583697931541,9.28593460950752,7.8201460211317,10.6720842736889,10.8551806748705,15.0005703516919,12.9622102956551,11.4418304601835,19.2393753405684
"TCGA-AZ-5407",11.6943899272437,15.8911243458741,6.6613507966019,9.83307848450438,8.76347121792228,7.61913584404075,8.34847105723519,4.67480231855531,13.2690593157397,10.1133754963859,7.98716823931638,15.8332661311034,11.4959381939705,11.2658558478027,13.7922175148573,6.35566248148801,10.3823550622317,7.6968201289745,5.5472186573294,17.3240516871173,5.30940740990234,6.63826071358641,7.64800433312597,6.98704249090114,8.60193079607198,4.94778922566761,5.96325273467576,9.40739068572837,7.78530887014258,11.9897293043003,12.4634946790665,9.31410387282165,14.0363438469326,7.45685699530125,16.4736914344958,11.4000564057707,12.2496110963617,12.6246905815838,15.7733320577099,16.5412200477511,12.6896426763427,11.2482775789343,8.21700942940729,9.2584181123685,12.1103586455359,12.4746761032296,11.7161716608097,10.0931060237278,10.0394384698557,16.1152911193545
